company_area,company_contact_mail,company_desc,company_location,company_name,company_phone,company_website
YAZILIM-BILISIM,buraksungur@ilginteknoloji.com,,Ankara,BURAK SUNGUR ILGIN TEKNOLOJİ,,https://www.schema.org
YAZILIM-BILISIM,gkadioglu@armagroupholding.com,,Ankara,BUL ARAMA MOTOR TEKNOLOJİLERİ,,https://www.armagroupholding.com/; https://www.schema.org
YAZILIM-BILISIM,gulsahcetinturk@arinlabs.com,,Ankara,BİYOMETRİK BİLGİ TEKNOLOJİLERİ,,https://www.arinlabs.com/; https://www.schema.org
YAZILIM-BILISIM,bugrahanses@icloud.com,,Ankara,Bİ LABS,,https://www.schema.org
YAZILIM-BILISIM,akdenizgulsum@gmail.com,,Ankara,BEYİN ELEKTRODİNAMİĞİ,,https://www.schema.org
YAZILIM-BILISIM,aysebulutbakirci@gmail.com,,Ankara,ASEMLİ TEKNOLOJİ,,https://www.schema.org
YAZILIM-BILISIM,dytgokmen@gmail.com,,Ankara,ARK İNOVASYON BİLİŞİM,,https://www.schema.org
YAZILIM-BILISIM,batuhan@approx.tech,,Ankara,APPROX,,https://www.schema.org
YAZILIM-BILISIM,info@alchemy.com.tr,,Ankara,ALCHEMY,,https://alchemy.com.tr/; https://www.schema.org
YAZILIM-BILISIM,info@kamusalssd.org.tr,,Ankara,ADLİ BİLİŞİM İ. T. A. U. M.,,https://www.kamusalssd.org.tr/; https://www.schema.org
YAZILIM-BILISIM,info@adlkurumsal.com.tr,,Ankara,ADL KURUMSAL HİZMETLERİ,,https://www.adlkurumsal.com.tr/; https://www.schema.org
YAZILIM-BILISIM,meltem.koca@activate.com.tr,,Ankara,ACTIVATE BİLİŞİM TEKNOLOJİLERİ,,http://www.activate.com.tr; https://www.schema.org
YAZILIM-BILISIM,360medya@hs02.kep.tr,,Ankara,360 MEDYA,+90 312 440 51 65,https://www.schema.org; https://www.webmedya.com.tr
YAZILIM-BILISIM,idari@yt.com.tr,,Ankara,YONCA TEKNOLOJİ,+90 312 360 54 14,https://www.schema.org
YAZILIM-BILISIM,serkan@viseur.ai,,Ankara,VISEUR AI,,https://viseur.ai/; https://www.schema.org
YAZILIM-BILISIM,endercabuker@gmail.com,,Ankara,VE MEDYA YAPIM,,https://www.schema.org; https://www.vemedyayapim.com/
YAZILIM-BILISIM,cicer@luca.com.tr,,Ankara,TÜRMOB-TESMER EĞİTİM,+90 312 987 58 22,https://www.luca.com.tr/; https://www.schema.org
YAZILIM-BILISIM,mustafa.cal@icloud.com,,Ankara,STAFC,+90 850 305 83 89,http://www.stafc.com.tr/; https://www.schema.org
YAZILIM-BILISIM,alersoy@icloud.com,,Ankara,ROASER,,https://www.schema.org
YAZILIM-BILISIM,info@prolizyazilim.com,,Ankara,PROLİZ YAZILIM,+90 312 485 28 98,https://www.prolizyazilim.com/; https://www.schema.org
YAZILIM-BILISIM,pabasys@pabasys.com.tr,,Ankara,PABASYS TECHNOLOGY,+905550607897,https://pabasys.com.tr/; https://www.schema.org
YAZILIM-BILISIM,info@ozgurentegrasyon.com,,Ankara,ÖZGÜR ENTEGRASYON,,https://ozgurentegrasyon.com/; https://www.schema.org
YAZILIM-BILISIM,olle@hs02.kep.tr,,Ankara,OLLE AR-GE,+90 312 485 20 69,https://www.olleco.com/; https://www.schema.org
YAZILIM-BILISIM,okumakshizliokuma@gmail.com,,Ankara,OKUMAKS YAZILIM EĞİTİM VE DANIŞMANLIK TİCARET LTD. ŞTİ.,(532) 256-34-86,https://okumaks.com/; https://www.schema.org
YAZILIM-BILISIM,murat@meteosis.com,,Ankara,METEOSİS,,https://www.meteosis.com/; https://www.schema.org
YAZILIM-BILISIM,info@merkezkurslari.com,,Ankara,MERKEZİ UZAKTAN EĞİTİM,+90 312 432 03 32,https://www.merkezkurslari.com/; https://www.schema.org
YAZILIM-BILISIM,info@meducam.com,,Ankara,MEDUCAM,+90 312 484 88 98,https://meducam.com/; https://www.schema.org
YAZILIM-BILISIM,aktug@ankara.edu.tr,,Ankara,MDSOFT,+90 312 484 07 00,https://www.schema.org
YAZILIM-BILISIM,kitabilisimdonanim@gmail.com,,Ankara,KITA BİLİŞİM,,https://www.kitabilisim.com.tr/; https://www.schema.org
YAZILIM-BILISIM,armagan.uner@kisayol.com.tr,,Ankara,KISAYOL BİLİŞİM,+90 312 385 07 78,https://kisayol.com.tr/; https://www.schema.org
YAZILIM-BILISIM,alihikmetugurlu@gmail.com,,Ankara,KAMUTECH YAZILIM,+90 312 484 31 00,https://www.kamutech.com/; https://www.schema.org
YAZILIM-BILISIM,info@cloudoffix.com,,Ankara,CLOUDOFFİX,+90 850 255 14 63,https://www.cloudoffix.com/; https://www.schema.org
