company_area,company_contact_mail,company_desc,company_location,company_name,company_phone,company_website
TEKNOLOJİ,,Yazılım,Ankara,MELSİS ELEKTRİK-ELEKTRONİK YAZILIM DONANIM İNŞAAT EĞİTİM DANIŞMANLIK İTHALAT İHRACAT SANAY...,,
TEKNOLOJİ,,,Ankara,MERGEN MEDİKAL ARAŞTIRMA ORGANİZASYON EĞİTİM VE DANIŞMANLIK HİZMETLERİ LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,METASPEED TEKNOLOJİ LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,METEKSAN MATBAACILIK VE TEKNİK SANAYİ TİCARET A.Ş.,,
TEKNOLOJİ,,"Haberleşme Sistemleri, Radar ve Lazer Algılama Sistemleri, Sualtı Akustik Sistemleri, Plat...",Ankara,METEKSAN SAVUNMA SANAYİ A.Ş.,,
TEKNOLOJİ,,,Ankara,MFATECH YAZILIM VE DANIŞMANLIK HİZMETLERİ A.Ş.,,
TEKNOLOJİ,,MITA CORPORATION BİLİŞİM TEKNOLOJİLERİ DANIŞMANLIK VE DIŞ TİCARET A.Ş.,Ankara,MITA CORPORATION BİLİŞİM TEKNOLOJİLERİ DANIŞMANLIK VE DIŞ TİCARET A.Ş.,,
TEKNOLOJİ,,Yazılım,Ankara,MİL YAZILIM BİLİŞİM VE OYUN TEKNOLOJİLERİ TİC. LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,MİLGAME OYUN TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,"Pervaneler, Soğutma Fanları",Ankara,MİLPOWER SAVUNMA SİSTEMLERİ TİCARET A.Ş,,
TEKNOLOJİ,,,Ankara,MİLSPEC MÜHENDİSLİK MAKİNE OTOMASYON ANONİM ŞİRKETİ,,
TEKNOLOJİ,,Yazılım geliştirme,Ankara,MİRON YAZILIM VE BİLGİ TEKNOLOJİLERİ TİCARET LTD. ŞTİ.,,
TEKNOLOJİ,,"Veri Madenciliği, BiggData",Ankara,MOBILE ACTION BİLGİ TEKNOLOJİLERİ YAZILIM ARGE DAN. SAN. VE TİC. A.Ş.,,
TEKNOLOJİ,,,Ankara,MOBİLİTAS TEKNOLOJİ YAZILIM LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,Araç takip ve telematik filo yönetimi hizmet sağlayıcısı,Ankara,MOBİLİZ BİLGİ VE İLETİŞİM TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,Yazılım,Ankara,MOBİLTRUST BİLİŞİM SANAYİ VE TİCARET A.Ş.,,
TEKNOLOJİ,,"Mobil Uygulama, Beacons",Ankara,MOBİVERSİTE YAZILIM BİLİŞİM REKLAM VE DAN. HİZ. SAN. LTD. ŞTİ.,,
TEKNOLOJİ,,"YAZILIM, BİLGİ TEKNOLOJİLERİ",Ankara,MORA YAZILIM BİLİŞİM DANIŞMANLIK REKLAM İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,SAVUNMA SANAYİ,Ankara,MRD BİLİŞİM YAZILIM EĞİTİM AR-GE DAN.YAY.TUR.SAN.VE TİC.A.Ş.,,
TEKNOLOJİ,,,Ankara,MUONTEK RADYASYON ÖLÇÜM SİSTEMLERİ TEKNOLOJİ SANAYİ VE TİCARET A.Ş.,,
TEKNOLOJİ,,"Nanoteknoloji, Biyomedikal ve Opto-Elektronik.",Ankara,NANODEV TEKNOLOJİ A.Ş,,
TEKNOLOJİ,,,Ankara,NANOSEC TEKNOLOJİ LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,NANOTHERAPEUTİX TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,,Ankara,NAR APPS OYUN YAZILIM TEKNOLOJİLERİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,NATİVİA TEKNOLOJİ SANAYİ TİCARET ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,NAVİGA YAZILIM EĞİTİM DANIŞMANLIK İNŞAAT MİMARLIK ANONİM ŞİRKETİ,,
TEKNOLOJİ,,Bilgi İletişim Teknolojileri,Ankara,NEDMOD BİLGİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,Yazılım Geliştirme,Ankara,NETCAD YAZILIM A.Ş.,,
TEKNOLOJİ,,,Ankara,NETTA SOFTWARE YAZILIM TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,NEU BİLİŞİM EĞİTİM DANIŞMANLIK ARGE SANAYİ VE TİCARET LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,NEXİZON BİLİŞİM TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,NEXT YAZILIM TEKNOLOJİ ANONİM ŞİRKETİ,Ankara,NEXT YAZILIM TEKNOLOJİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,YAZILIM,Ankara,NKR YAZILIM DANIŞMANLIK SANAYİ VE TİCARET LTD.ŞTİ.,,
TEKNOLOJİ,,,Ankara,NORM VERİ TEKNOLOJİLERİ İNTERNET DATA HOSTİNG TELEKOMÜNİKASYON LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,OASİS GLOBAL ENERJİ TEKNOLOJİ YAZILIM A.Ş.,,
TEKNOLOJİ,,Yazılım,Ankara,OBSS BİLİŞİM BİLGİSAYAR HİZMETLERİ DAN.SAN.VE TİC.LTD.ŞTİ.,,
TEKNOLOJİ,,"Akıllı Satış Ağı Yönetimi: Büyük veri, SAP HANA, ERP, sadakat, tedarik, satın alma 2nd Scr...",Ankara,OMEGADATA YAZILIM EĞİTİM VE DANIŞMANLIK İTHALAT İHRACAT TİC. LTD. ŞTİ.,,
TEKNOLOJİ,,İSTATİSTİK / SAĞLIK,Ankara,OMEGA-PRO PROJE ARAŞTIRMA GELİŞTİRME VE DANIŞMANLIK LTD.ŞTİ.,,
TEKNOLOJİ,,,Ankara,ONDOKUZ ELEKTRONİK SANAYİ TİCARET A.Ş.,,
TEKNOLOJİ,,Robotik Süreç Otomasyonu (RPA),Ankara,ONEZERO ZEKİ TEKNOLOJİ LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,"Akıllı Görüntü Analizi, Derin Öğrenme, Makine Öğrenmesi, Gömülü Sistem",Ankara,OPENZEKA TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,"Lojistik, Yazılım",Ankara,OPLOG OPERASYONEL LOJİSTİK ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,OPTOKROM OPTOELEKTRONİK MÜHENDİSLİK SİSTEM TEKNOLOJİLERİ LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,ORBİTEL TELEKOMÜNİKASYON İLETİŞİM HİZMETLERİ DIŞ TİCARET LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,Kurumsal Bilgi Yönetim Sistemi,Ankara,OSKA BİLGİSAYAR SİSTEMLERİ YAZILIM VE DONANIM SAN. VE TİC. LTD. ŞTİ.,,
TEKNOLOJİ,,"İnsansız ve Otonom Sistemler, Havadan Hafif Teknolojisi",Ankara,OTONOM TEKNOLOJİ ROBOTİK ELEKTRONİK VE YAZILIM SAN. LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,PAVOLLE BİLİŞİM TİCARET LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,PEAKA YAZILIM ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,PEDİATRİK SAĞLIK TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,PEERLOG BİLİŞİM BİLGİSAYAR EĞİTİM DANIŞMANLIK SANAYİ VE TİCARET A.Ş.,,
TEKNOLOJİ,,,Ankara,PHOT LABORATUVAR CİHAZLARI VE KİMYA SANAYİ A.Ş.,,
TEKNOLOJİ,,,Ankara,PHOTOCATALYX KİMYA VE TEKNOLOJİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,YAZILIM VE BİLGİ TEKNOLOJİLERİ,Ankara,PITCHER YAZILIM VE BİLGİ TEK. LTD . ŞTİ.,,
TEKNOLOJİ,,,Ankara,PLANKTON DENİZ TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,Uydu ve Uzay Teknolojileri,Ankara,PLAN-S UYDU VE UZAY TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,Web Tabanlı Yazılımlar,Ankara,PLEKSUS BİLİŞİM TEKNOLOJİLERİ DANIŞMANLIK TEMSİLCİLİK VE ORGANİZASYON A.Ş.,,
TEKNOLOJİ,,"Yazılım, Bilgisayar Teknolojileri",Ankara,POINTO TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,"İletişim sistemleri geliştirme, tasarım, danışmanlık",Ankara,POLARAN YAZILIM BİLİŞİM DANIŞMANLIK İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,"SAVUNMA SANAYİ, HAVACILIK TEKNOLOJİLERİ, OTOMOTİV, GÖMÜLÜ SİSTEMLER,  ELEKTRONİK",Ankara,POLAT SAVUNMA SANAYİ LTD. ŞTİ.,,
TEKNOLOJİ,,Makina Öğrenimi tabanlı pazarlama otomasyonu sistemleri - Ürün Grupları: Tavsiye sistemler...,Ankara,PONY EXPRESS BİLİŞİM TEKNOLOJİLERİ LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,PREDİCT SAĞLIK TEKNOLOJİLERİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,"Kemik İletimli İletişim Sistemi (Kİ2S), Hidro-Pnömatik Süspansiyon Sistemi, Silah Sistemle...",Ankara,PROİNO MÜHENDİSLİK DANIŞMANLIK SANAYİ VE TİC. LTD. ŞTİ.,,
TEKNOLOJİ,,"Yazılım, yazılım danışmanlık, bilişim ve eğitim",Ankara,PRUVASOFT BİLİŞİM TEKNOLOJİLERİ YAZILIM DANIŞMANLIK VE EĞİTİM A.Ş.,,
TEKNOLOJİ,,Manyetik Rezonans Gradyan Dizi Sistemleri,Ankara,PULSECRAFT TEKNOLOJİ ELEKTRİK ELEKTRONİK SAN. TİC. A.Ş.,,
TEKNOLOJİ,,,Ankara,PULSETRONİCS A.Ş.,,
TEKNOLOJİ,,,Ankara,QOBOON TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,"Dayanıklı Tüketim Malları, Denizcilik, Gıda Sanayi, Bilgisayar ve İletişim Teknolojileri",Ankara,RAPIDEM ARAŞTIRMA VE GELİŞTİRME BİLİŞİM TEKNOLOJİLERİ MÜHENDİSLİK VE TİCARET LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,RDC PARTNER BİLİŞİM DANIŞMANLIK VE TEKNOLOJİ HİZMETLERİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,Uçtan Uca Dijital Dönüşüm,Ankara,RECRO AI TEKNOLOJİ YAZILIM DANIŞMANLIK EĞİTİM VE TİCARET ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,REDS TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,"Askeri ve sivil tek ve çift açıklıklı dürbünler, silah üstü nişangahlar, görünür ve termal...",Ankara,REKROM OPTOELEKTRONİK MÜHENDİSLİK SİSTEM TEKN. LTD. ŞTİ.,,
TEKNOLOJİ,,"Savunma sanayi yazılımları geliştirme, test ve alan bilgisi eğitimleri",Ankara,ROCKSOFT YAZILIM VE TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,Savunma Sanayi,Ankara,ROKETSAN ROKET SANAYİ VE TİCARET A.Ş.,,
TEKNOLOJİ,,,Ankara,SAFETRACK BİLİŞİM YAZILIM ARGE EĞİTİM DANIŞMANLIK YAYINCILIK GIDA İNŞAAT TURİZM SANAYİ VE ...,,
TEKNOLOJİ,,,Ankara,SAMM TEKNOLOJİ İLETİŞİM SAN. VE TİC. A.Ş.,,
TEKNOLOJİ,,,Ankara,SARDİS BİLİŞİM TEKNOLOJİLERİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,SCHOLEGE YAZILIM VE EĞİTİM A.Ş.,,
TEKNOLOJİ,,,Ankara,SDF TEKNOLOJİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,SECUNNİX SİBER TEKNOLOJİ HİZMETLERİ LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,SECURITAS GÜVENLİK HİZMETLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,SEED BİLGİ TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,"mobilative® UYAZ,mobilative® NET,mobilative® RES,mobilative® İmge,mobilative® ML,mobilativ...",Ankara,SELVİ YAZILIM VE DONANIM TEKNOLOJİLERİ LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,Yazılım Geliştirme,Ankara,SENEKA YAZILIM DONANIM BİLİŞİM TİCARET TAAHHÜT VE SANAYİ LTD.ŞTİ.,,
TEKNOLOJİ,,Sağlık,Ankara,SENSONANCE MÜHENDİSLİK LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,SENTEBİOLAB GENETİK BİYOTEKNOLOJİ TİCARET A.Ş.,Ankara,SENTEBİOLAB GENETİK BİYOTEKNOLOJİ TİCARET A.Ş.,,
TEKNOLOJİ,,"Biyoteknoloji, genetik, sentetik gen",Ankara,Sentegen Medikal Biyoteknoloji Ticaret Ltd. Şti.,,
TEKNOLOJİ,,,Ankara,SERACELL BİLİŞİM VE TARIM TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,SHK BİLİŞİM TEKNOLOJİLERİ LTD. ŞTİ.,,
TEKNOLOJİ,,"Yazılım, e-ticaret",Ankara,SHOPSİDE YAZILIM TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,"Doküman işleme, Schema.org Uygun Metaveri Çıkarımı, Worker(İşçi) Optimizasyonu, Hiper Ölçe...",Ankara,"SİBERTEK DANIŞMANLIK,EĞİTİM VE YATIRIM A.Ş.",,
TEKNOLOJİ,,,Ankara,SİMOVATE BİLİŞİM A.Ş.,,
TEKNOLOJİ,,"Savunma, Havacılık, Uzay Sistemleri",Ankara,SİMSOFT BİLGİSAYAR TEKNOLOJİLERİ LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,SİNA ÇETİNER,,
TEKNOLOJİ,,,Ankara,SİNOPSİS YAZILIM VE TEKNOLOJİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,"innoCentrum, İnovasyon, Süreç yönetimi, Süreç Esnekliği,Semantik Arama, Değerlendirme, Per...",Ankara,SİSTEMATİK İNOVASYON YÖN. ARGE YAZ. Eğit. VE DAN. TİC. LTD. ŞTİ.,,
TEKNOLOJİ,,"Yönetim yazılımları, Web yazılımlar, Mobil Yazılımlar, Akıllı yazılımlar, IOT, Uzaktan eği...",Ankara,SMARTICT BİLİŞİM A.Ş.,,
TEKNOLOJİ,,Yazılım geliştirme,Ankara,SMARTSOFT BİLİŞİM TEKNOLOJİLERİ VE EĞİTİM DANIŞMANLIĞI TİCARET LTD.ŞTİ.,,
TEKNOLOJİ,,,Ankara,SMAYD EMC ENERJİ YÖNETİM DANIŞMANLIĞI A.Ş.,,
TEKNOLOJİ,,Yazılım,Ankara,SOFTPRO BİLİŞİM DANIŞMANLIK ELEKTRONİK İTHALAT İHRACAT SANAYİ VE TİCARET LTD. ŞTİ.,,
TEKNOLOJİ,,"Kurumsal Yazılım Geliştirme, Yazılım Mimarisi Ar-Ge çalışmaları, Telekomünikasyon ve mobil...",Ankara,SOLVEKA YAZILIM TELEKOMÜNİKASYON BİLGİ VE İLETİŞİM EĞİTİM TEKNOLOJİLERİ VE HİZMETLERİ ELEK...,,
TEKNOLOJİ,,,Ankara,SORSLAB YAPAY ZEKA BİLİŞİM VE YAZILIM İŞLEMLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,STASH TEKNOLOJİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,SWART YAZILIM TİCARET A.Ş.,,
TEKNOLOJİ,,Yazılım-Enformasyon,Ankara,T2 YAZILIM LTD. ŞTİ,,
TEKNOLOJİ,,Yazılım Geliştirme,Ankara,TABİM BİLİŞİM EĞİTİM DANIŞMANLIK SANAYİ TİCARET A.Ş,,
TEKNOLOJİ,,,Ankara,TARLAIO İKLİM VE TARIM TEKNOLOJİLERİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,Yazılım geliştirme,Ankara,TCHEALTH BİLGİ TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,TECHNOTOPIA MÜHENDİSLİK LTD. ŞTİ.,,
TEKNOLOJİ,,"Zirai kullanım amaçlı sensörler için optimize edilmiş, yüksek hassasiyete sahip ve bu hass...",Ankara,TEKNİK GRUP MÜH. VE ORG. SAN. VE TİC. LTD. ŞTİ.,,
TEKNOLOJİ,,"Mekanik sistem tasarım ve entegrasyonu, mekanik analizler, kablo ve kablo takımları (kabla...",Ankara,TEKNOKAR SAVUNMA VE HAVACILIK A.Ş.,,
TEKNOLOJİ,,,Ankara,TEKNOPAR ENDÜSTRİYEL OTOMASYON SANAYİ VE TİCARET ANONİM ŞİRKETİ,,
TEKNOLOJİ,,Savunma ve Ulaştırma Elektronik ve Yazılımı,Ankara,TEKTRONİK MÜHENDİSLİK VE TİCARET A.Ş.,,
TEKNOLOJİ,,"TeoGIS, GIS, Coğrafi Bilgi Sistemleri",Ankara,TEOSOFT YAZILIM DONANIM BİLGİSAYAR EĞİTİM DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,TESLAKOM BİLİŞİM VE TELEKOMÜNİKASYON ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,THECODERS TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,,Ankara,THESYS MÜHENDİSLİK VE DANIŞMANLIK LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,"Aşı, Adjuvant, Profilaktik ajan, Doğal Bağışıklık, İmmünizasyon",Ankara,THORVACS AŞI İLAÇ BİYOLOJİK ÜRÜN. BİYOTEKNOLOJİ ARAŞTIRMA GEL. EĞİ. DAN. İTH. İHR. SAN. VE...,,
TEKNOLOJİ,,,Ankara,Tolga Sönmez,,
TEKNOLOJİ,,Yazılım,Ankara,TOMBOPRİNT YAZILIM A.Ş.,,
TEKNOLOJİ,,,Ankara,TR7 SİBER SAVUNMA ANONİM ŞİRKETİ,,
TEKNOLOJİ,,"Makine Öğrenmesi / Yapay Zeka, İş Zekası, Veri Analitiği, Büyük Veri, Açık Kaynak Kodlu Al...",Ankara,TRACTUS TEKNOLOJİ YAZILIM A.Ş.,,
TEKNOLOJİ,,,Ankara,TRIGON YAZILIM A.Ş.,,
TEKNOLOJİ,,,Ankara,TRMİX YAZILIM HİZMETLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,TRUSTFORMER ELECTRIC TRANSFORMATÖR VE ELEKTRİK GEREÇLERİ ÜRETİM SANAYİ TİCARET A.Ş.,,
TEKNOLOJİ,,,Ankara,TURK AI YAPAY ZEKA BİLİŞİM VE YAZILIM SİSTEMLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,TURK ELEKTRONİK PARA A.Ş.,,
TEKNOLOJİ,,,Ankara,TURK FİNANSAL TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,,Ankara,TÜRKİYE ÇİMENTO SANAYİCİLERİ BİRLİĞİ DERNEĞİ EĞİTİM ÇEVRE KALİTE VE ARAŞTIRMA İKTİSADİ İŞL...,,
TEKNOLOJİ,,,Ankara,TÜRKİYE TEKNOLOJİ GELİŞTİRME VAKFI,,
TEKNOLOJİ,,,Ankara,UHT ELEKTRONİK MÜHENDİSLİK ARGE BİLİŞİM DANIŞMANLIK İMALAT SANAYİ TİCARET LTD. ŞTİ.,,
TEKNOLOJİ,,ULUĞ ENERJİ DAĞITIM VE PERAKENDE SATIŞ HİZMETLERİ A.Ş.,Ankara,ULUĞ ENERJİ DAĞITIM VE PERAKENDE SATIŞ HİZMETLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,UNDOCO GAMES TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,,Ankara,VALENSMED SAĞLIK MEDİKAL A.Ş.,,
TEKNOLOJİ,,"Medikal, optik, lazer, fiber, radyoloji, kalp, damar, cerrahi, kardiyoloji",Ankara,VAMET MEDİKAL SAĞLIK ÜRÜNLERİ VE HİZMETLERİ İTH. İHR. SAN. VE TİC. A.Ş.,,
TEKNOLOJİ,,,Ankara,VANİR TEKNOLOJİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,Yazılım,Ankara,VEKTORA YAZILIM TEKNOLOJİLERİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,VERDALINK TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,,Ankara,VISIONX TEKNOLOJİ LTD. ŞTİ.,,
TEKNOLOJİ,,BİYOMEDİKAL,Ankara,VİRA BİYOMEDİKAL BİLİŞİM ELEKTRONİK LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,"Race.io, ios android oyun, mobil oyun",Ankara,VİVE GAMES BERK BOZKURT ELİF GÜR ADİ ORTAKLIĞI,,
TEKNOLOJİ,,,Ankara,WARPIRIS BİLİŞİM TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,WISERSENSE BİLGİ TEKNOLOJİLERİ A.Ş.,,
TEKNOLOJİ,,,Ankara,YAKAZA BİLİŞİM ÇÖZÜMLERİ VE DANIŞMANLIK LTD. ŞTİ.,,
TEKNOLOJİ,,,Ankara,YAPAY ZEKA POLİTİKALARI DERNEĞİ (AIPA),,
TEKNOLOJİ,,"İçerik Yönetimi Sistemi, iBeacon Uygulaması, iOS Mobil Sözlük Uygulamaları, HGS Mobil Uygu...",Ankara,YAZILIM PARKI BİLİŞİM TEKNOLOJİLERİ DANIŞMANLIK OTOMASYON REKLAM PRODÜKSİYON LİMİTED ŞİRKE...,,
TEKNOLOJİ,,,Ankara,YD YAZILIM VE TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,Yazılım Geliştirme,Ankara,YÖNTEM BİLGİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,,
TEKNOLOJİ,,Yazılım Geliştirme BT Danışmanlığı,Ankara,ZEG TEKNOLOJİ BİLİŞİM SİSTEMLERİ YAZILIM DONANIM DANIŞMANLIK HİZMETLERİ A.Ş.,,
TEKNOLOJİ,,YAZILIM,Ankara,ZEO TEKNOLOJİ A.Ş.,,
TEKNOLOJİ,,,Ankara,ZİHİNLER FORA EĞİTİM YAZILIM VE DANIŞMANLIK SANAYİ VE TİCARET ANONİM ŞİRKETİ,,
TEKNOLOJİ,,,Ankara,ZİRONSOFT YAZILIM VE BİLGİ TEKNOLOJİLERİ LİMİTED ŞİRKETİ,,
TEKNOLOJİ,,Yazılım geliştirme,Ankara,ZİRVE BİLGİ TEKNOLOJİLERİ MEDİKAL TURİZM VE SAN. TİC. LTD. ŞTİ.,,
TEKNOLOJİ,,Yazılım Geliştirme,Ankara,ZUPPA ELEKTRONİK İLETİŞİM TANITIM PAZARLAMA GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ,,
