company_area,company_contact_mail,company_desc,company_location,company_name,company_phone,company_website
"Oyun Geliştirme, Yayıncılık,Futbol Oyunları, Fantezi Futbol, Oyun Pazarlaması ve Topluluk Yönetimi",info@runegames.com,,Ankara,Rune Technologies Bilişim Hizmetleri Anonim Şirketi,,runegames.com
"Enerji Depolama, Elektrokimyasal Prosesler",ozgurtaytas@saltyenerji.com,,Ankara,Salty Enerji Depolama Sanayi ve Ticaret A.Ş.,(506) 9436403,www.saltyenerji.com
"Sağlık Yazılımları, Dijital Sağlık, Biyomedikal Teknolojiler, Biyomühendislik",info@saniber.com.tr,,Ankara,Saniber Yazılım Mühendislik Ar-Ge ve Sağlık Hizmetleri San. Tic. A.Ş.,+90 (232) 502 27 30,saniber.com.tr/
"Sosyal medya takibi, Sosyal medya analizi, Sosyal medya moderasyonu, Social media monitoring, Social media analysis",newbiz@somera.com.tr,,Ankara,Somera Sosyal Medya Araştırma Ölçümleme ve Analiz Anonim Şirketi,(0501) 353 15 12,somera.com.tr
"Mobil Uygulama Geliştirme, Business Apps, E-Ticaret, WooCommerce, Shopify",ufuk@shopapper.com,,Ankara,ShopApper,545 565 63 77,https://shopapper.com
"Yazılım ,Hukuk, Bilişim, Programlama, Maliye",yasinyilmaz@sinerjias.com.tr,,Ankara,Sinerji Yazılım A.Ş.,,www.sinerjias.com.tr
"Deniz Bilimleri, Deniz Biyolojisi, Deniz Ekolojisi, Omurgasızlar Taksonomisi, İstilacı Yabancı Türler",mecinar70@gmail.com,,Ankara,Serpula Deniz Araştırmaları Ltd. Şti.,5332328258,
"İnşaat, Deprem, Yazılım, Risk Analizi, Güçlendirme",simurg.muhendislik@gmail.com,,Ankara,Simurg Yazılım ve Mühendislik Ltd. Şti.,,www.simurgresilience.com
"Bulut Bilişim, Yazılım, Elektronik",info@sitoplazma.com,,Ankara,Sitoplazma Bilim ve Teknoloji Araştırma Merkezi,+90 (232) 290 05 35,www.sitoplazma.com
"Yazılım, IoT, Elektronik Donanım, Smart Mobility,",olcay.taysi@softbil.com,,Ankara,SoftBil Yazılım Teknolojileri,05325096871,softbil.com
Atlassian Platformu Üzerinde Yazılım Geliştirme,admin@thestarware.com,,Ankara,The Starware Yazılım Ltd. Şti.,(232) 504 84 72,https://thestarware.com/
"Sistem ve alt sistemler ile ilgili anahtar teslim projeler, ürün tasarımı ve geliştirilmesi, teknik danışmanlıklar, sistem mühendisliği ve ürün yönetimi, mühendislik eğitim hizmetleri.",info@teknodef.com / tkarayumak@teknodef.com,,Ankara,Teknodef Savunma Sistemleri Mühendislik Sanayi ve Tic. Ltd. Şti.,+90 (232) 502 32 99 / +90 532 627 69 68,www.teknodef.com
"Yazılım Projelendirme Ve Uygulama, Otomasyon Sistemleri,  Erp Sistemleri, İş takip Sistemleri, Danışmanlık",info@teknok.com,,Ankara,Teknokom Elektronik Sanayi ve Ticaret A.Ş.,+90 (232) 765 90 65,www.teknok.com
"İnce film kaplamalar, Elektriksel Özellikler, Vakumda Kaplama Sistemleri, Metalizasyon Sistemleri",info@teknoma.net,,Ankara,Teknoma Teknolojik Malzemeler San. ve Tic. Ltd. Şti.,+90 (232) 765 90 01,www.teknoma.net
"Tıp ve Sağlık, Biyomedikal, Biyoteknoloji, Biyomühendislik, Omurga Cerrahisi, Omurga İmplantları, Omurga Hastalıklarında Tanı ve Tedavi Yöntemleri, Omurga Hastalıklarının Tanı ve Tedavisine Yönelik Eğitim ve Danışmanlık",peykerdemireli@gmail.com,,Ankara,Temiz Medikal Malzemeleri ve Tıbbi Yöntemler Araştırma GeliştirmeDanışmanlık Eğitim ve San. ve Tic. A.Ş.,+90 (232) 532 376 46 41,www.temizarge.com.tr
"Elelktronik Donanım Tasarımı, Elektronik Gömülü Yazılım Tasarımı, Manyetik Rezonans Görüntüleme, Kablosuz Haberleşme",info@teslateknoloji.com.tr,,Ankara,TESLA  Ar-Ge Teknoloji A.Ş,+90 (232)  502 22 14,www.teslateknoloji.com.tr
"Termal Süreçlerin Tasarım, Analiz ve Optimizasyonu, Isı ve Güç Geri Kazanımı	Modelleme ve Simülasyon, Hesaplamalı Akışkanlar Dinamiği Analizleri",vakkaya@gmail.com,,Ankara,ThermoProc,+90 506 265 58 47,
"Yüksek Hız Testleri, Ortopedik İmplant Tasarımları ,Dalgalı / çok katmanlı yapılar, seramik ve metalik gözenekli yapılar, Ar-Ge Destek ve Teşvikleri",info@tmag.com.tr / scetiner@tmag.com.tr,,Ankara,TMAG Yüksek Teknolojik Malzeme Tasarım Araştırma Geliştirme Danışmanlık Ltd. Şti.,+90 (232) 765 90 45  /  +90 532 676 82 30,www.tmag.com.tr
"Oyun, Yazılım",support@toonmetal.games,,Ankara,Toon Metal Games,(555) 6940948,toonmetal.games
"Sanal Gerçeklik Teknolojileri, Endüstriyel Ürün Tasarımı, Mimari Tasarım, Branding, İç Mekan Tasarımı",info@torfdesignlab.com,,Ankara,Torf Design Lab,(+90) 505 659 09 17,https://torfdesignlab.com/
"Elektronik Tasarım, Gömülü Yazılım, Yapay Zeka ve Robotik, Gerçek Zamanlı Sistemler",info@turtela.com,,Ankara,TURTELA Teknoloji Çözümleri A.Ş.,+90 (232) 290 90 04,www.turtela.com
"Kurumsal Yazılım, İletişim Teknolojileri, Mobil Uygulama, Yazılım Mimari Danışmanlığı, Bulut Teknolojileri Danışmanlığı",oguz.akpinar@uniconn.com.tr,,Ankara,UNICONN Bilişim Teknolojileri ve Danışmanlık,541 543 50 19,www.uniconn.com.tr
"Biyoteknoloji, Veri İşleme, Genetik veri analzileri, Spor ve beslenme Genetik Test panelleri",seher@uniqgene.com,,Ankara,Uniqgene Biyoteknoloji ve Ticaret AŞ,05551645803,uniqgene.com/
Eğitim Yazılımları,bilgi@ugurbil.com,,Ankara,Uğur Yazılım,(0232) 337 03 10,www.kurumnet.com
"SAP Danışmanlığı, Kurumsal Yazılım Geliştirme, Bilgi Teknolojileri, Bulut Stratejileri, Dijital Dönüşüm",ebru.kilinc@cma.com.tr,,Ankara,Uzuner CMA Danışmanlık ve Yazılım Çözümleri A.Ş.,2327659059,uzuner-consulting.com.tr
"Enerji, Yazılım, Çevre, Rüzgar Enerjileri, Yazılım, Çevre ve Ekoloji, Deniz Ekolojisi",ferhatbingol@ustunenerji.com,,Ankara,Üstün Enerji Mühendislik Ltd. Şti.,+90 (232) 335 0737,www.ustunenerji.com
"Business Intelligence Solutions, Business Process Management, ERP, CRM",info@veriport.com,,Ankara,Veriport Bilişim Ve Danışmanlık Ltd. Şti,+90 (232) 503 02 46,www.veriport.com
"Otomotiv Sinyal İsleme Uygulamaları Geliştirme, Otomotiv Simulasyon Programları Tasarımı, Sürücü Destek Sistemleri ve Elektrikli Sürüş Sistemleri Tasarımı, Telematik Sistemleri Tasarımı, Algılama ve Planlama Sistemleri Tasarımı",info@visucar.com,,Ankara,VisuCar Ileri Teknolojiler,(553) 727 96 48,www.visucar.com
"Geri Dönüşüm Teknolojileri, Elektronik ürünlerle ilgili kritik hammaddelerin geri kazanımı, Endüstriyel atıklardaki kritik hammaddelerin geri kazanımı",info@waste-cycles.com,,Ankara,Waste Cycles Recycling Technologies,(0532) 449 35 75,https://www.waste-cycles.com/
"Yazılım, Mobil Uygulama, UI/UX Tasarımı, E-Ticaret, Ürün Geliştirme",pm@weptile.com,,Ankara,Weptile Yazılım ve Tasarım A.Ş.,+90 545 565 63 77,https://weptile.com
"Enerji, Yenilenebilir Enerji",ferhatbingol@ustunenerji.com,,Ankara,WindDecision,+90 (232) 988 02 42,www.WindDecision.com
"Kuantum Haberleşme, Kuantum Metroloji, Kuantum Algılama, Fotonik Kuantum Teknolojileri",serkanates@qlocked.tech,,Ankara,QLocked Teknoloji Geliştirme Ltd.Şti.,531 213 35 90,
"Endüstriyel Tasarım, Tasarım Yönetimi, İnovasyon Yönetimi, Ürün Geliştirme, Ergonomi, Kullanıcı Deneyimi, Ürün Tasarımı, İç Mimarlık, Prototipleme",yankigoktepe@nosyon.com.tr,,Ankara,Yankı Göktepe Nosyon Tasarım ve İnovasyon Hizmetleri,+90 533 438 71 72,www.nosyon.com.tr
"İşletme Çözümleri, Sistem Tasarımı ve Mimarisi, Süreç İyileştirme ve Otomasyonu, Yapay Zeka (AI) ve Makine Öğrenmesi (ML) Çözümleri, Büyük Veri Analizi ve İş Zekası",info@yeni-cag.com,,Ankara,Yeniçağ Yazılım ve Danışmanlık Ltd. Şti,545 200 00 00,https://www.yeni-cag.com/
"Yazılım Geliştirme, Yapay Zeka,  Görüntü İşleme, Dijital Dönüşüm, Bilişim, İş Süreçleri, Veri Analizi",onur.leblebici@zeronetouch.com,,Ankara,Zero One Touch Yazılım,0506 682 50 47,https://www.zeroonetouch.com/
"Hukuk, Yazılım, Satış, Satış Sonrası Hizmet",info@zirve-bilgisayar.com,,Ankara,Zirve Bilgisayar San. ve Tic. Ltd. Şti.,+90 (312) 430 12 64,www.zirve-bilgisayar.com
"Makine Öğrenmesi, Görüntü İşleme,  Biyomedikal Sinyal İşleme, Derin Öğrenme, Bilgi İşleme",hello@zoidata.com,,Ankara,Zoi Data Yazılım Danışmanlık Ltd. Şti.,,www.zoidata.com
