company_area,company_contact_mail,company_desc,company_location,company_name,company_phone,company_website
773,,"2021 yılında Gazi Teknopark'ta kurulan Eltasan Elektrikli Taşıtlar Sanayi ve Ticaret AŞ, elektrikli araçlar ve otomobiller üzerine öncü Ar-Ge çalışmalarını sürdürmektedir. Yenilikçi yaklaşımları ve yüksek teknolojiye odaklanan vizyonlarıyla, elektrikli taşıtların geleceğini şekillendirmeyi hedefleyen Eltasan, sektöründeki en son trendleri takip ederek çevre dostu ve verimli çözümler geliştirmektedir. Gelişmiş araştırma ve geliştirme kapasiteleri sayesinde, otomotiv endüstrisinde sürdürülebilirlik ve performans standartlarını yükseltmeyi amaçlamaktadır.",Ankara,Eltasan Elektrikli Taşıtlar Sanayi ve Ticaret Anonim Şirketi,,
767,,"Enerjey, yenilenebilir enerji sektöründe, müşterilerine yüksek verimli enerji üretim tesisleri kazandırmayı amaçlayan bir şirkettir. Proje geliştirme aşamasından operasyonel sürece kadar kapsamlı destek sağlayarak sürdürülebilir enerji dönüşümüne katkıda bulunmaktadır. Misyonu, yenilenebilir enerji projelerinde ileri mühendislik çözümleri sunarak çevresel sürdürülebilirliği teşvik etmektir. Vizyonu ise, teknolojiyi ve inovasyonu bir araya getirerek, müşterilerine güvenilir, verimli ve çevre dostu enerji çözümleri sunmaktır. Değerleri arasında sürdürülebilirlik, yenilikçilik, müşteri memnuniyeti, güvenilirlik ve kalite odaklılık yer almaktadır.",Ankara,ENERJEY ENERJİ ANONİM ŞİRKETİ,,https://www.enerjey.com/
769,,,Ankara,Evias İlaç Araştırma Geliştirme Yazılım Danışmanlık Sanayi ve Tic. Ltd. Şti.,,http://www.evias.com.tr/tr/
769,,"Exo Life Biyoteknoloji Üretim Pazarlama Ticaret Limited Şirketi, Gazi Üniversitesi Teknopark'ta kurulmuş olup, inovatif biyoteknolojik ürünler geliştirme misyonuna sahiptir. Şirket, tıbbi tanı ve tedavi alanlarında kullanılacak biyoteknolojik ürün ve kitler üzerine AR-GE ve üretim faaliyetleri yürütmektedir. Akademik bilgi ve ticari deneyimin birleştiği bu kurum, kalite sistemlerini ön planda tutan, çevreye duyarlı, insan odaklı ve sürekli öğrenme ve öğretme vizyonunu benimsemiştir.
Exo Life'ın ana faaliyet alanları arasında, Türkiye'de yerli olarak üretilmeyip ithal edilen biyomedikal ürünlerin geliştirilmesi bulunmaktadır. Ürün portföyü, eksozom izolasyon kitleri, serbest DNA izolasyon kitleri ve antikor temelli hücre saflaştırma kitleri gibi ürünleri içermektedir. Ayrıca, kurum çevreye ve doğaya saygı çerçevesinde faaliyetlerini sürdürmekte ve sürekli iyileştirme politikasıyla çevresel performans kriterlerini geliştirmeyi hedeflemektedir",Ankara,EXO LİFE Biyoteknoloji Üretim Pazarlama Ticaret Limited Şirketi,,https://www.exo-life.com.tr/
769,,"Fiber Farma İlaç Kozmetik Tıbbi Cihazlar ve Danışmanlık Ltd. Şti., 2015 yılında T.C. Bilim Sanayi ve Teknoloji Bakanlığı Teknogirişim Sermayesi desteği ile Gazi Üniversitesi Teknopark bünyesinde kurulmuştur. İsmini hem “iletişimi” ifade eden hem de modern ilaç şekillerinden biri olan “fiber”lerden alan ve “farma” kısaltması ile eczacılık sektörünü (farmasötik) özetleyen “Fiber Farma” olarak, özgün, teknolojik ve kolay uygulanabilir ilaç/ kozmetik/ kozmesötik/ tıbbi cihaz Ar-Ge ürünleri üzerine çalışmaktayız.
Alanında uzman akademisyen kadromuzla, her biri alanında uzman danışman ve destekçilerimiz ile firma misyonumuza uygun çalışmalar yürütmekteyiz. Kendi fikirlerimizi projeleştirmenin ve ürünlerimizin Ar-Ge’si üzerine çalışmalarımızın yanı sıra, Kozmetik/ Kozmesötik ve Tıbbi Cihaz Ürünleri Formülasyon Danışmanlığı kavramını sektöre kazandırmaya çalışıyoruz.",Ankara,Fiber Farma İlaç Kozmetik Tıbbi Cihazlar Eğitim ve Danışmanlık İthalat İhracat Sanayi Ticaret Limited Şirketi,,http://www.fiberfarma.com/
768,,"FORENDİ, blok zincir tabanlı bir siber olay müdahale ve adli bilişim platformudur. Siber güvenlik ekiplerinin veri bütünlüğünü sağlamak ve olay yönetimini hızlandırmak için tasarlanmıştır. Platform, siber saldırılar ve veri ihlalleri sırasında kanıt toplama, olay analiz süreçleri ve müdahale adımlarını güvenli ve şeffaf bir şekilde yönetir.

FORENDİ, gelişmiş otomasyon ve blok zincir teknolojisi ile delil zincirinin bozulmadan korunmasını sağlar ve siber güvenlik ekiplerinin daha hızlı hareket etmesine yardımcı olur. Finans, sağlık, telekomünikasyon ve kamu sektörlerinde kullanılan sistem, olay müdahale süreçlerini modernleştirerek verimliliği artırır.

Özelleştirilebilir yapısı sayesinde farklı kurum ve kuruluşların güvenlik gereksinimlerine uyum sağlar. FORENDİ, siber güvenliği daha şeffaf, güvenilir ve etkili hale getirmek için geliştirilmiş yeni nesil bir çözümdür.",Ankara,FORENDİ Siber Güvenlik Teknolojileri Anonim Şirketi,,https://www.forendi.com.tr
768,,"2013 yılı öncesi, Gazi Üniversitesi'nin teknoloji transferi ve üniversite-sanayi iş birliği kapsamında yer alan faaliyetleri farklı birimler altında yürütülmüştür. 2013 yılında, 1513 Teknoloji Transfer Ofisleri Destekleme Programı kapsamında Gazi TTO kurulmuştur. TTO tüm çalışmalarını, faaliyetlerini, etkinliklerini ve projelerini TÜBİTAK Teknoloji ve Yenilik Destek Programları Başkanlığının belirlediği usul ve esaslara göre yürütmektedir. Kasım 2021 itibariyle, YÖK kanuna tabi olarak şirket hisselerinin tamamı Gazi Üniversitesi tarafından devralınmış ve Gazi Üniversitesi Teknoloji Transfer Ofisi A.Ş. olarak unvan değişikliği yapılmıştır. Şirketin, anonim şirket statüsünde olması üniversite sanayi işbirliği faaliyetlerinin yürütülmesi, teknoloji tabanlı girişimciliğin desteklenmesi ve patentlerin ticarileştirilmesi için yürütülecek faaliyetleri kolaylaştırıcı niteliktedir.",Ankara,Gazi Üniversitesi Teknoloji Transfer Ofisi A.Ş.,,https://gazitto.com.tr/
767,,,Ankara,Geos Enerji İnşaat San. Tic. A.Ş.,,https://www.geosdfc.com/
767,,"GlobalX, sürdürülebilir bir gelecek için yenilikçi çözümler sunan, karbon ayak izini azaltma ve karbon ticareti alanında uzmanlaşmış bir şirkettir. Karbon sertifikasyonu, net-zero stratejileri ve dijital dönüşüm hizmetleriyle işletmelere emisyonlarını ölçme, yönetme ve azaltma konusunda destek olur. Karbon borsası aracılığıyla sera gazı emisyonlarını düşürmeyi teşvik ederken, yeşil yatırımların finansmanına da öncülük etmektedir. Uluslararası standartlara uygun projeleriyle güvenilir ve kaliteli hizmet sunan GlobalX, sürdürülebilirlik alanında liderlik yaparak çevresel dönüşüme katkı sağlamaktadır.",Ankara,GLOBALX YMSC Danışmanlık San. Tic. A.Ş. Gazi Teknopark Şubesi,,https://globalx.com.tr/
780,,"Tübitak'ın desteğiyle 2013'te Gazi Teknopark'ta kurulan GOLABS, lazer teknolojisiyle başladı. Şimdi ise yerli, milli ve özgün Arge projelerini profesyonelce yürütüyor.",Ankara,Golabs Teknoloji Ar-Ge Yazılım Makina İmalat İthalat İhracat San. ve Tic. A. Ş.,,http://www.golabstek.com
767,,,Ankara,G-Soft Yazılım Mühendislik Danışmanlık Tic. Ltd. Şti.,,www.trustee.com.tr
772,,"H2E, hidrojen yakıt hücresi teknolojilerinde uzmanlaşmış, öncü bir teknoloji geliştirme firmasıdır.  Gazi Üniversitesi Teknokent'te, temiz enerji çözümlerinde yenilikçiliğin ön saflarında yer alıyoruz. Kendini işine adamış ekibimiz, hidrojen yakıt hücresi teknolojisinin ana unsurlarından olan Çift kutuplu plaka( Bipolar Plate) ve MEA tasarımı/üretimi  ile birlikte 10 kW ile 250 kW arası Hidrojen Yakıt Hücresi(Fuel Cell) geliştirmektedir.",Ankara,H2E HİDROJEN YAKIT TEKNOLOJİLERİ A. Ş.,,https://h2energy.com.tr/
767,,,Ankara,Hamit Yaşasın Oteo Teknoloji,,
767,,,Ankara,IFRAME YAZILIM A.Ş.,,http://bdcozum.com.tr/
767,,"IGENAS; en son teknolojiyi kullanırken etik ve şeffaflık ilkelerinden ödün vermeyen yapay zekâ destekli bir eğitim firmasıdır. Yapay zekâ destekli çözümlerimizle eğitimden insan kaynaklarına kadar geniş bir alanda hizmet veriyoruz. Çeşitliliği kucaklayan ekibimizle farklı bakış açılarını birleştirerek güçlü ve sürdürülebilir sonuçlar elde ediyoruz.

Teknopark'taki merkezimizde, ölçme ve değerlendirme alanında yenilikçi çözümler sunarak ulusal ve uluslararası alanda öncü olmayı hedefliyoruz. Ar-Ge çalışmalarımızla geleceğin teknolojilerini bugünden inşa ediyor ve toplumun her kesimi için daha iyi bir yarın oluşturmayı amaçlıyoruz. Otomatik madde üretimi, otomatik puanlama, otomatik geri bildirim, otomatik metin sınıflandırma, veri analizi ve görselleştirme başta olmak üzere birçok farklı alanda faaliyet gösteriyoruz.",Ankara,IGENAS Yapayzekâ Yazılım Limited Şirketi,,https://www.igenas.com/
768,,"IO BİLİŞİM ANONİM ŞİRKETİ, Türkiye merkezli ve 2021 yılında kurulmuş bir bilişim şirketidir. Şirket, bilişim sektöründe faaliyet göstermekte olup, yazılım geliştirme, danışmanlık, sistem entegrasyonu, donanım ve yazılım satışı gibi hizmetler sunmaktadır.",Ankara,IO BİLİŞİM ANONİM ŞİRKETİ,,
772,,"IPEM Technologies, Aralık 2022'de kurulmuş, Türkiye merkezli bir araştırma ve geliştirme şirketidir. IPEM Technologies ekibi, çevreyi ve yenilenebilir enerji sektörünü iyileştirmeye ve dünyaya daha fazla yeşil elektrik getirmeye kararlıdır. Ürün geliştirmemizin ilk odak noktası, modern güç sistemlerinde temel teknolojiler olan elektrikli araç şarj cihazları ve şebekeye bağlı invertörlerdir.",Ankara,IPEM Araştırma Geliştirme Teknoloji Sistemleri Elektrik Elektronik Mühendislik Eğitim Danışmanlık Organizasyon Sanayi Ve Ticaret Limited Şirketi,,https://ipemtechnologies.com/
769,,,Ankara,İFL Pharma İlaç San. ve Tic. A.Ş.,,https://www.ifl.com.tr/
767,,"Mobil teknoloji, dünyaya karşı olan anlayışımızı değiştirdi. Deneyimlediğimiz her olguda fark yarattı. ikol ise dünyanın mobile karşı olan anlayışını değiştirmek için 2011 yılında Ankara’da kuruldu. Güçlü ve genç kadrosuyla ikol, dijital dünyada ihtiyacınız olan herşeyi size sunuyor. 
Son teknoloji ürünleri geliştirirken tasarımdan ilham alan ikol, kullanıcılara ve kurumlara zaman ve kaynak kazandıran yenilikçi mobil teknolojileri sizlerle buluşturuyor.",Ankara,İkol Bilişim Teknoloji Sanayi ve Ticaret Ltd. Şti.,,http://www.ikol.com.tr
768,,"İmgelab'ın bir kuruluşu olan ThePianoStairs.com, yenilikçi ve interaktif ürünler yaratma hedefine sahiptir. ThePianoStairs.com, Ankara'daki Armada Alışveriş Merkezi (Türkiye), Rotterdam Merkez İstasyonu (Hollanda), Symphony of the Seas Cruise (Royal Caribbean Cruises), Doha'daki Qanat Quartier / The Pearl Qatar, Toronto'daki Metro Centre (Kanada) ve benzeri birçok piyano merdiven enstalasyonu yapmıştır. Bu piyano merdivenleri kalıcı enstalasyonlardır ve çoğu hala kullanılmaktadır. Firmamız piyano merdiven üreticisidir, satıcı veya dağıtıcı değildir. İhtiyaçlarınıza göre özel piyano merdivenleri tasarlayabiliriz. Kurulum hem ekibimiz hem de sizin tarafınızdan yapılabilir. İki teknisyen kurulumu kolayca yapabilir. Piyano merdivenlerinin bileşenleri tak ve çalıştır. Kurulum için ayrıntılı bir el kitabımız var.",Ankara,İmgelab Bilg. Yaz. Araş. Gel. Müh. Tic. Ltd. Şti.,,http://thepianostairs.com/references.html
768,,,Ankara,İnolab Bilişim Teknolojileri Müh. ve Paz. San. Tic. Ltd. Şti.,,http://www.inolab.com.tr/
767,,"Bilişim Garajı, Gazi Üniversitesi Teknopark’ta kurulu bulunan İnova Akademi Bilişim Eğitim Hiz. San.Tic. A.Ş.’nin bir online hizmetidir. 2012 yılında bir grup akademisyen tarafından hizmete açılan Bilişim Garajı, 2022 yılı itibariyle 100.000’i aşan öğrenci sayısıyla 16 yaş altı nesillere yönelik “bilişimle üretim” eğitimleri veren ülkemizin en büyük, dünyanın sayılı online eğitim platformlarından birisidir. Hizmete girdiği günden bu yana her sene öğrenci sayısını 4-5 kat artırarak büyüyen Bilişim Garajı, tüm dünyada hızla değişen ‘okul’, ‘öğrenme’, ‘eğitim’, ‘bilgi’, ‘beceri’, ‘ölçme-değerlendirme’ kavramlarının yeniden tanımlanmasına yönelik ar-ge çalışmalarına yüksek bütçe, enerji ve zaman ayırmaktadır. Eğitim bilimleri, eğitim teknolojileri, mekatronik mühendisliği, matematik, fen bilimleri alanlarında uzman ekibiyle, 16 yaş altı nesillerin kuramsal değil, disiplinler arası uygulamalı bilgi ve beceri kazanması Bilişim Garajı’nın en öncelikli ve önemli hedefidir.",Ankara,İnova Akademi Bilişim Eğitim Hizmetleri San. ve Tic. A.Ş.,,https://bilisimgaraji.com/
767,,"2009 yılı şubat ayı sonunda ticari hayata merhaba diyen şirketimiz, Ankara’da kurulmuştur. Kamu kurum ve kuruluşları ile özel sektöre katma değerli mühendislik ve yazılım çözümleri sunma misyonuyla çalışan İş Yazılım, dinamik ekibi ile %100 yerli ve %100 milli çözümler sunmaktadır",Ankara,İş Yazılım Donanım San. Tic. Ltd. Şti.,,https://www.isyazilim.com.tr/tr
770,,"Redeye, deneyimli personeliyle 20 yılı aşkın bir süredir tesis güvenliği, bilişim teknolojileri ve tasarım & modern binalar alanlarında bir Sistem Entegratörü olarak hizmet vermektedir. Redeye, bugünün teknolojisiyle değişen müşteri ihtiyaçları için yenilikçi, ayırt edici ve orijinal çözümler sunmaktadır. Farklı teknolojilerdeki bilgi birikimi ve kaliteli ürün ve hizmet sunma anlayışıyla Redeye, farklı alanlardaki müşteri gereksinimlerine uygun çözümler üretmektedir. Ürünleri, hizmetleri ve satış sonrası hizmet desteği ile en yüksek müşteri memnuniyetini sağlayarak sürekliliği garanti altına almaktadır.
Uzman kadrosuyla Ön-tasarım, Tasarım, Uygulama, Danışmanlık, Test & Devreye Alma çözümleri ve hizmetleri sunan bir kuruluş olarak standartları belirlemektedir.",Ankara,Kıta Kırmızı Takım Bilgi Güvenliği Danışmanlık Ve Eğitim Anonim Şirketi Arge Şubesi,,https://red3eye.com/
767,,"Dijital sistemlerin tasarımı ve geliştirilmesi konusunda uzmanız. İşimiz, kullanıcıların verimliliğini artıran küresel ürünlere odaklanmaktadır. Ticari, akademik ve devlet kurumları için karmaşık sorunlara en yeni çözümleri geliştiriyoruz. Çevik yazılım mühendisliği metodolojimiz, ticari kalitede ürünlerin uygun bir fiyata geliştirilmesini sağlar.",Ankara,Kodfu Bilişim A.Ş.,,https://www.kodfu.com/
767,,"Bizler ANKARA’da yerleşik KTF Teknoloji ve Mühendislik A.Ş.’yiz. 
Çalışmalarımızı, Gazi Üniversitesi Gölbaşı-ANKARA TeknoPark Yerleşkesinde sürdürmekteyiz.
Başlıca faaliyet alanlarımız; haberleşme, iletişim ve bilgi teknolojileri alanlarında proje geliştirmek, proje yönetmek, yazılım geliştirmek, yeni nesil yapay zekâ destekli endüstriyel çözümler geliştirmek ve uygulamaktır.
Kablolu ve kablosuz haberleşme alanlarında ihtiyaç duyulan proje yönetimi, kaynak yönetimi, süreç yönetimi ve risk yönetimi konularında yüksek katma değerli ve farkındalık yaratan çalışmalarımız mevcuttur. 
Proje ve sistemlerin planlanması, projelendirilmesi, kurulumu, işletim ve yönetim, bakım, destek, eğitim konularında bilgi birikimi ve deneyimimiz ile sektörde ve alanımızda iddialıyız. 
Bununla beraber, faaliyet alanlarımızda, ayrıca proje ve sistem geliştirme ve entegratörlüğü de yer almakta olup çözüm envanterimizde “Endüstriyel & Lojistik Optimizasyon Çözümleri” Uygulaması da mevcuttur.",Ankara,KTF Teknoloji ve Mühendislik A.Ş.,,https://www.ktftech.com
768,,"Lider Sistem, ""We Care Your Safety"" sloganıyla, binaların kurulum aşamasından teslimine kadar can ve mal güvenliğini sağlamak amacıyla hizmet veren bir şirkettir. Hem kamu hem de özel sektörde gerçekleştirdiği projelerle ileri düzeyde hizmetler sunmaktadır. Misyonu, dünyada yangın söndürme sistemlerinde kullanılan cihazları, uzman ekibinin hazırladığı yerli ve milli yazılımlarla destekleyerek, ülkemize ekonomik kâr ve fayda sağlamaktır. Vizyonu ise, gelişen yazılım sektörüyle yangın güvenliğini birleştirerek, müşterilerine teknolojinin getirdiği kolaylıkları sunmaktır. Değerleri arasında güvenlik, müşteri memnuniyeti, tutku, tutarlılık, kalite yönetimi ve mükemmellik bulunmaktadır.",Ankara,Lider Sistem Teknolojileri A.Ş.,,https://lidersistem.com.tr/
767,,"1984 yılında genç girişimci mühendisler tarafından %100 Türk sermayesiyle kurulan Link Bilgisayar Sistemleri Yazılımı ve Donanımı Sanayi ve Ticaret A.Ş., işletmelere yenilikçi ve güvenilir çözümler sunarak iş süreçlerini dijitalleştirmektedir. Şirket, ERP Kurumsal Kaynak Planlaması, Yeni Nesil Ticari Paket, Bordro ve İnsan Kaynakları Yönetimi, Organize Sanayi Otomasyonu gibi alanlarda hizmet vererek, orta ve büyük ölçekli işletmelerin ihtiyaçlarına yönelik esnek ve kullanıcı dostu yazılımlar geliştirmektedir. Ayrıca, e-Dönüşüm uygulamalarıyla operasyonel işlerin dijitalleştirilmesini sağlayarak, firmaların dijital dönüşüm süreçlerine katkıda bulunmaktadır.",Ankara,Link Bilgisayar Sistemleri Yazılımı ve Donanımı Sanayi ve Ticaret Anonim Şirketi,,https://www.link.com.tr/
773,,"Lita Analitik, analitik enstrümantasyon alanında güçlü deneyime sahip bir grup insan tarafından kurulmuştur. Lita Analytical'in temel amacı, manuel, operatöre bağımlı ve zaman alıcı analitik tekniklerin yerini alacak yeni analitik cihazlar geliştirmektir. Firmanın arzu ettiği ürünlerin, teknolojik otomasyonun yanı sıra yüksek hız ve verim ile eski tekniklere göre daha iyi analitik performans sağlaması hedeflenmektedir. Şu anda, Lita Analitik, toprak numunelerindeki kalsiyum karbonat analizini, eski tekniklerle karşılaştırıldığında, toprak analiz laboratuvarları için çok daha kolay hale getirecek yeni bir teknolojiye odaklanmaktadır.",Ankara,Lita Analitik Cihazlar Sanayi Ticaret Limited Şirketi,,http://litaanalytical.com/
769,,"Matriks Biyoteknoloji, 2002 yılında Prof. Dr. Haluk Ataoğlu (Mikrobiyoloji ve İmmünoloji) tarafından kurulan bir tıbbi biyoteknoloji şirketidir. Şirketin kurucusu ve CEO'su olan bir akademisyendir. Şirket, yaşam bilimleri ve biyoteknoloji üzerine araştırmalar yapmakta, insanların daha iyi bir yaşam sürmelerine yardımcı olmak için ürünlerini küresel ölçekte geliştirmekte ve sunmaktadır. Bu yıl 2022 şirket 20. yıldönümünü kutluyor.",Ankara,Matriks Biyoteknoloji San. ve Tic. Ltd. Şti.,,http://www.matriksbiotek.com
768,,,Ankara,Mb Ketizmen Tasarım Reklamcılık Bilişim Dan. Eğt. Yay. ve Tic. Ltd. Şti.,,http://www.mbktzmn.com
767,,"MCoLabs, hareket kontrolü alanındaki yenilik tutkusundan ve mükemmeliyet anlayışından doğmuştur. Hassasiyet, stabilite ve ileri teknoloji çözümleri sunmaya kendimizi adıyoruz.

MCoLabs olarak gücümüz, hareket kontrol teknolojilerindeki geniş deneyimimizden gelmektedir. Müşterilerimizle yakın iş birliği içinde çalışarak zorluklara yaratıcı çözümler sunuyor ve beklentileri aşan özelleştirilmiş çözümler geliştiriyoruz.

MCoLabs, insansız araçlar, otomasyon sistemleri ve uzaktan kumandalı silah sistemleri ile optik sistemler dahil olmak üzere stabilize platformlar gibi birçok alanda uzmanlığa sahiptir.

Sektör bilgimizi en son teknolojiyle birleştirerek yenilikçi, sağlam ve güvenilir çözümler sunuyoruz. Farklı sektörlerdeki çeşitli ihtiyaçlara yönelik en ileri hareket kontrol çözümlerini sağlıyoruz.",Ankara,MCOLABS Hareket Kontrol Teknolojileri A. Ş.,,https://www.mco-labs.com/
769,,"Araştırmalarınızı her adımda desteklemek için yenilikçi ilaç teknolojileri geliştirmeye aynı zamanda yaşam bilimi ürün ve hizmetleri üretmeye kendimizi adadık.
2020 yılında kurulan MEDHOM firmamız, kurulduğu günden itibaren Tıp, Tarım ve Biyoteknoloji alanlarında AR-GE çalışmaları gerçekleştirmiş olup; TÜBİTAK, KOSGEB ve Avrupa Birliği destekli projelerde yer almıştır. İnsan sağlığı ve sürdürülebilir çevre odaklı ürünler ve çözümler sunmaktadır.",Ankara,"Medhom Malzeme, Biyoteknoloji ve Danışmanlık Hizmetleri Limited Şirketi",,http://medhom.com.tr/
767,,"2016 yılında kurulan Metafor Teknoloji, yazılım, teknoloji ve proje geliştirme firmasıdır. Web yazılımları, mobil uygulamalar, oyun, hibe teşvik programları, proje yazımı ve proje yönetimi gibi alanlarda işletmelerin ihtiyaç duyduğu profesyonel danışmanlığı sağlamaktadır. Kurulduğu günden itibaren ulusal ve uluslararassı hibe programları kapsamında sivil toplum örgütleri, kamu kurum ve kuruluşları, üniversiteler, KOBİ’ler ve akademisyenlere danışmanlık ve eğitim hizmeti vermektedir.

Faaliyetlerimizin önceliğini Avrupa Birliği Çerçeve Programları, Ufuk Avrupa (Horizon Europe), Erasmus+, TÜBİTAK, Kalkınma Ajansları ve KOSGEB destekleri oluşturmaktadır.",Ankara,Metafor Teknoloji A.Ş.,,www.metaforteknoloji.com
768,,Mobile App ve Eğitim Teknolojileri üzerine aktif faaliyet gösterendir Teknoloji Şirketidir.,Ankara,MFSOFT TEKNOLOJİ ANONİM ŞİRKETİ,,https://mfsoft.com.tr/
768,,"Bu proje, omurilik felçlileri, paralimpik atletler ve kaslarını hareket ettiremeyen bireyler için nörorehabilitasyon süreçlerini geliştiren yapay zekayla harmanlanmış çapraz disiplinde çalışan bir çoklu sanal evren platformdur. Kullanıcıların zihinsel odaklanma yoluyla ayna nöronlarını aktive ederek kas gelişimini pasif olarak destekler. Theta frekansları aracılığıyla derin odaklanma ve meditasyon hali sağlanarak fiziksel hareket olmadan kasların güçlendirilmesine yardımcı olur. Zihinsel odaklanma, meditasyon ve nöroplastisiteye dayalı teknikler ile bedenin yeniden programlanmasını sağlar.",Ankara,MINDS MOTION Mühendislik Ltd. Şti.,,http://www.mindsmotion.com
767,,"MİA Teknoloji, Ankara merkez ofislerinin yanı sıra Amerika Birleşik Devletleri ve Katar’da bulunan ofislerinden müşteri tabanına yenilikçi teknolojiler sunmaktadır. Terzi modeli sistem geliştirme ve ürünleştirme prensibi ile Türkiye’nin birçok noktasında çalışan sistemler sunmakta olan şirket, sağladığı 7/24 çağrı merkezi desteğiyle, sorunlara anlık çözümler üretmektedir.",Ankara,Mia Teknoloji Anonim Şirketi,,http://www.miateknoloji.com.tr/
767,,Firmamız biyoteknolojik ürün geliştirme ve bu ürünlerin biyolojik etkinliklerine dair  çalışmalar gerçekleştirmekte endüstriyel mikrobiyal biyoteknoloji alanında yaptığımız araştırmalarla yeşil ve sürdürülebilir bir gelecek için ürünler tasarlamaktayız.,Ankara,Microfert Biyoteknoloji Arge Yazılım Tic. Ltd. Şti.,,www
767,,"Yetenek ve bilgi bazlı rekabetçi oyunlar üreten Midas Games, yetenek, strateji ve azmi ödüllendirerek, oyuncularına en iyi oyun deneyimini yaşatmayı hedeflemektedir.",Ankara,Midas Games Yazılım ve Teknoloji Anonim Şirketi Gazi Üniversitesi Teknokent Şubesi,,www.midas.gs
767,,"Yenilikçi yazılım çözümleri sunan bir teknoloji firması olarak, müşterilerimizin iş süreçlerini dijitalleştirmeye ve optimize etmeye odaklanıyoruz. Deneyimli ekibimizle, yüksek kaliteli ve kullanıcı dostu yazılımlar geliştiriyoruz. Her zaman en yeni teknolojileri takip ederek, müşterilerimize en iyi hizmeti sunmayı amaçlıyoruz.",Ankara,MİKRONOVA BİLİŞİM TEKNOLOJİLERİ LİMİTED ŞİRKETİ,,http://www.mikronova.com.tr
771,,,Ankara,Mist Elektronik Biyomedikal Savunma Teknolojileri Yazılım Eğitim Enerji Kimya Araştırma Geliştirme Danışmanlık San ve Tic. Ltd.Şti.,,http://www.mistelektronik.com
769,,Kişisel bakım ürünlerinin ar-ge çalışmaları ve fason üretilmesi alanında faaliyet gösteriyoruz.,Ankara,Momentum Biyoteknoloji İlaç ve Kozmetik Sanayi A.Ş.,,www.momentumbio.com.tr
767,,"Merkezi Burlington, Massachusetts'te bulunan Nanodems, fiziksel güvenlik bilgi yönetimi endüstrisinde liderdir ve kuruluşların operasyonlarını kolaylaştırmalarına, risklerini azaltmalarına ve tüm güvenlik sistemlerinin kontrolünü merkezileştirmelerine yardımcı olmaktadır. Nanodems yazılımı perakende, kritik tesis, havaalanı, limanlar v.b bir çok sektörde kullanılmak üzere video yönetim sistemlerini, güvenlik sistemlerini ve sensörlerini, veri analizlerini ve sayısız diğer sistemleri entegre eder.",Ankara,Nanodems Yazılım Teknolojileri Anonim Şirketi,,http://www.nanodems.com/security/
773,,"NEC, 2010 yılında Türkiye'de yeni Orta Doğu ve Kuzey Afrika ticari faaliyetlerini kurmuştur. Yeni iş operasyonu ile NEC, telekomünikasyon alanında birinci sınıf uzmanlık ve bilgi birikimi ile yerel bilgi birikimi ve deneyiminden yararlanarak Orta Doğu ve Kuzey Afrika'daki müşterilerin iş ihtiyaçlarını karşılamayı hedefliyor ve
NEC, Orta Doğu ve Kuzey Afrika'daki telekom, kamu ve kurumsal sektörlerdeki müşterilerine, biyometrik çözümler ve
bulut bilişimi içeren güvenlik çözümleri gibi yerel olarak yönlendirilen BT ile ilgili çözümler sunacak. sistemleri, femtocell çözümleri gibi gelişmiş kablosuz iletişim çözümlerinin yanı sıra.
Neredeyse 50 yıldır, müşterilerimize ve yerel pazara olan bağlılığımızı kanıtladık ve ayrıca en son BT ve ağ teknolojileri ile desteklenen son derece güvenilir sistemler oluşturma konusundaki kapsamlı deneyimini kullanarak, NEC, insanlara ve dünyaya dost bir bilgi toplumu gerçekleştirmeyi amaçlamaktadır.",Ankara,Nec Telekomünikasyon ve Bilgi Teknolojileri Ltd. Şti.,,https://tr.nec.com/
767,,"Neg Teknoloji, dijital dönüşümde uzmanlaşmış bir firmadır. Yazılım, network, siber güvenlik ve veri merkezi çözümleri sunarak işletmelere destek olur.",Ankara,Neg Teknoloji Sanayi ve Ticaret Anonim Şirketi,,https://www.mobithera.com/
767,,"Şirketimiz bulut hesaplama, görüntü işleme, standart veya yapay zeka tabanlı web uygulamaları, mobil uygulamalar üzerine çalışmaktadır.",Ankara,Neokod Arge Yazılım Bilişim Bilgisayar Eğitim Danışmanlık San. ve Tic. Ltd. Şti.,,www.neokodyazilim.com
767,,,Ankara,Noda Bilişim Teknolojileri Bilgisayar Uluslararası İç ve Dış Ticaret Ltd. Şti. / Ankara Teknopark Şubesi,,http://www.noda.com.tr/
767,,,Ankara,NOVAS Otomasyon İmalat Sanayi Ticaret İthalat İhracat Limited Şirketi,,http://www.novasteknoloji.com
767,,"ONO teknoloji odaklı bir yazılım geliştirme şirketidir. Multidisipliner ekip, en son teknolojileri ve özelleştirilmiş ihtiyaçları hızlı bir şekilde benimseme yeteneklerine sahiptir. ONO'da, geleceğin muhteşem olacağına inanmak için herkese ilham veren eşsiz bir kültür inşa ediyoruz. ONO geleceğin vizyonunu bugünün fikirlerine taşıyor.",Ankara,ONO Yazılım Limited Şirketi / Arge Ofisi Şubesi,,http://onoyazilim.com.tr/
